Order Id,Market,Order Region,Latitude,Longitude
31239,Pacific Asia,Oceania,18.23062706,-66.37049866
45772,Pacific Asia,South Asia,18.28871346,-66.37050629
24661,Pacific Asia,Oceania,18.23424339,-66.3706131
50054,Pacific Asia,West Asia,18.29496765,-66.37050629
22924,Pacific Asia,Southeast Asia,18.27477646,-66.37055969
21902,Pacific Asia,Southeast Asia,18.29919052,-66.3705368
21534,Pacific Asia,Eastern Asia,18.28240585,-66.37050629
45461,Pacific Asia,West Asia,18.23557282,-66.3706131
24160,Pacific Asia,Oceania,18.28954887,-66.37055206
39159,USCA,West of USA ,18.23452568,-66.37062073
32102,USCA,West of USA ,18.23068428,-66.37052918
37763,USCA,West of USA ,18.2865181,-66.37051392
37867,USCA,US Center ,18.2077198,-66.37060547
31905,USCA,East of USA,18.26106262,-66.3705368
36269,USCA,South of  USA ,18.29281044,-66.3705368
37867,USCA,US Center ,18.2077198,-66.37060547
40085,USCA,South of  USA ,18.23387528,-66.3705368
40085,USCA,South of  USA ,18.23387528,-66.3705368
48374,Africa,Central Africa,18.27898979,-66.37052918
48434,Africa,North Africa,18.23650742,-66.37051392
17719,Europe,Southern Europe,18.28514671,-66.37062836
15766,Europe,Southern Europe,18.27504158,-66.37062836
12179,Europe,Western Europe,18.25740433,-66.37059784
66275,Europe,Western Europe,18.26050758,-66.37062073
13140,Europe,Western Europe,18.35129356,-65.96311951
16444,Europe,Western Europe,18.22377396,-66.37060547
15766,Europe,Southern Europe,18.27504158,-66.37062836
65030,Europe,Western Europe,18.28996849,-66.37054443
14454,Europe,Northern Europe,18.29444695,-66.37054443
13736,Europe,Northern Europe,18.27879143,-66.37057495
67979,Europe,Western Europe,18.22501564,-66.37062073
65030,Europe,Western Europe,18.28996849,-66.37054443
66275,Europe,Western Europe,18.26050758,-66.37062073
65264,Europe,Western Europe,18.21671295,-66.37058258
11936,Europe,Western Europe,18.2275734,-66.0435791
13890,Europe,Western Europe,18.26249504,-66.3705368
51226,Europe,Eastern Europe,18.20493317,-66.37052155
52576,LATAM,Central America,18.2505703,-66.37058258
53202,LATAM,Central America,18.24984551,-66.37050629
67753,Europe,Western Europe,18.27092362,-66.37060547
15421,Europe,Southern Europe,18.20765305,-66.37055969
13225,Europe,Northern Europe,18.29643822,-66.37062073
71362,Europe,Southern Europe,18.27996063,-66.0370636
13232,Europe,Southern Europe,18.27352142,-66.3705368
67753,Europe,Western Europe,18.27092362,-66.37060547
68879,Europe,Western Europe,18.2275734,-66.0437088
65487,Europe,Western Europe,18.28501892,-66.37060547
65105,Europe,Western Europe,18.25903893,-66.3706131
14837,Europe,Western Europe,18.258358,-66.37052918
46224,Europe,Eastern Europe,18.20012474,-66.37051392
71217,Europe,Northern Europe,18.253479,-66.03704834
63972,Europe,Northern Europe,18.26423073,-66.37058258
19200,Europe,Northern Europe,18.26229858,-66.37057495
18009,Europe,Northern Europe,18.23555565,-66.37051392
10831,Europe,Northern Europe,18.35419464,-66.07129669
68107,Europe,Southern Europe,18.26428604,-66.37057495
15421,Europe,Southern Europe,18.20765305,-66.37055969
71271,Europe,Western Europe,18.27635384,-66.03704834
68879,Europe,Western Europe,18.2275734,-66.0437088
65487,Europe,Western Europe,18.28501892,-66.37060547
16953,Europe,Western Europe,18.38596916,-66.0940094
49664,Europe,Eastern Europe,18.25274658,-66.37055206
16446,Europe,Northern Europe,18.27530479,-66.37059784
10831,Europe,Northern Europe,18.35419464,-66.07129669
14960,Europe,Western Europe,18.2621975,-66.37055969
18005,Europe,Northern Europe,18.28342247,-66.37062836
10831,Europe,Northern Europe,18.35419464,-66.07129669
12804,Europe,Southern Europe,18.20552635,-66.37062836
14651,Europe,Western Europe,18.28616905,-66.37050629
10990,Europe,Western Europe,18.21555901,-66.37050629
65609,Europe,Western Europe,18.21617508,-66.3706131
17878,Europe,Western Europe,18.28969574,-66.37051392
16998,Europe,Western Europe,18.35910034,-66.07790375
13970,Europe,Western Europe,18.24693489,-66.37058258
10990,Europe,Western Europe,18.21555901,-66.37050629
13614,Europe,Western Europe,18.27720451,-66.3706131
44388,Europe,Eastern Europe,18.22757721,-66.04562378
13050,Europe,Northern Europe,18.24535179,-66.37059784
12613,Europe,Northern Europe,18.22154045,-66.37063599
66587,Europe,Southern Europe,18.28162766,-66.37056732
62795,Europe,Western Europe,18.27949333,-66.37052918
18950,Europe,Western Europe,18.24738884,-66.37057495
19610,Europe,Southern Europe,18.24751091,-66.02523804
65011,Europe,Western Europe,18.2270546,-66.3705368
19380,Europe,Western Europe,18.22757721,-66.04562378
65005,Europe,Northern Europe,18.22216415,-66.37050629
20085,Europe,Northern Europe,18.22205734,-66.37054443
18245,Europe,Northern Europe,18.25374222,-66.37052155
17810,Europe,Northern Europe,18.24692345,-66.37057495
19817,Europe,Southern Europe,18.2378273,-66.37050629
10444,Europe,Southern Europe,18.25463486,-66.37058258
64637,Europe,Northern Europe,18.2621975,-66.37055969
15269,Europe,Northern Europe,18.44484711,-66.38641357
14064,Europe,Northern Europe,18.28811264,-66.37052918
14551,Europe,Western Europe,18.26673508,-66.37054443
12698,Europe,Western Europe,18.21918869,-66.37059021
47758,Europe,Eastern Europe,18.27349854,-66.3705368
68220,Europe,Northern Europe,18.20230675,-66.37059021
14730,Europe,Northern Europe,18.29667473,-66.37059784
66411,Europe,Southern Europe,18.24366379,-66.37059021
12535,Europe,Southern Europe,18.2256279,-66.04746246
67712,Europe,Western Europe,18.26177788,-66.37062836
18593,Europe,Northern Europe,18.25260544,-66.37054443
17909,Europe,Northern Europe,18.29477692,-66.3706131
16302,Europe,Northern Europe,18.29958344,-66.37057495
14730,Europe,Northern Europe,18.29667473,-66.37059784
13343,Europe,Northern Europe,18.24162674,-66.37054443
62117,Europe,Southern Europe,18.28249931,-66.37054443
62637,Europe,Southern Europe,18.24162674,-66.37054443
67845,Europe,Western Europe,18.22757721,-66.04562378
67712,Europe,Western Europe,18.26177788,-66.37062836
11209,Europe,Western Europe,18.22836685,-66.3706131
41494,Europe,Eastern Europe,18.24680519,-66.37059021
18593,Europe,Northern Europe,18.25260544,-66.37054443
13343,Europe,Northern Europe,18.24162674,-66.37054443
62637,Europe,Southern Europe,18.24162674,-66.37054443
70044,Europe,Western Europe,18.21118736,-66.03705597
67753,Europe,Western Europe,18.27092362,-66.37060547
16617,Europe,Western Europe,18.24645615,-66.37052918
14574,Europe,Western Europe,18.25728226,-66.37054443
12698,Europe,Western Europe,18.21918869,-66.37059021
15599,Europe,Northern Europe,18.20616531,-66.3705368
13343,Europe,Northern Europe,18.24162674,-66.37054443
20072,Europe,Southern Europe,18.29564285,-66.37054443
12323,Europe,Western Europe,18.23519516,-66.37062073
71295,Europe,Western Europe,18.26007843,-66.03705597
66351,Europe,Western Europe,18.23197174,-66.37056732
12698,Europe,Western Europe,18.21918869,-66.37059021
44148,Europe,Eastern Europe,18.22748947,-66.37056732
53540,LATAM,Central America,18.24496079,-66.3705368
53069,LATAM,South America,18.22985077,-66.37062073
57570,LATAM,Caribbean,18.2062397,-66.37052918
5154,LATAM,Central America,18.2316761,-66.37062073
9122,LATAM,South America,18.23555565,-66.37051392
4427,LATAM,Central America,18.24105072,-66.37055969
9340,LATAM,Central America,18.25338554,-66.37062073
9331,LATAM,Caribbean,18.26959801,-66.37054443
58315,LATAM,Central America,18.21268654,-66.37055969
54572,LATAM,Central America,18.20005035,-67.14024353
51746,LATAM,Caribbean,18.20732117,-66.37050629
4269,LATAM,Central America,18.28301239,-66.37054443
61346,LATAM,South America,18.20552635,-66.37062836
1999,LATAM,Caribbean,18.22255898,-66.3706131
53576,LATAM,Central America,18.27515984,-66.37052918
57152,LATAM,Central America,18.27308464,-66.37060547
51674,LATAM,South America,18.24366379,-66.37059021
55336,LATAM,South America,18.23312187,-66.37059021
53810,LATAM,South America,18.25151444,-66.37062073
59301,LATAM,Central America,18.25733376,-66.3706131
8410,LATAM,Central America,18.35939407,-66.07751465
8123,LATAM,Central America,18.2261982,-66.37054443
60567,LATAM,South America,18.1501503,-65.82595062
2203,LATAM,Central America,18.25289154,-66.37058258
3527,LATAM,Central America,18.29062271,-66.3706131
2428,LATAM,Central America,18.23957062,-66.3706131
55174,LATAM,Central America,18.26259232,-66.37062836
57032,LATAM,South America,18.23168373,-66.37059784
10113,LATAM,South America,18.2150116,-66.37063599
52250,LATAM,Central America,18.27042198,-66.37054443
8906,LATAM,Central America,18.20957184,-66.37057495
1386,LATAM,South America,18.20209312,-66.37058258
59226,LATAM,South America,18.24755478,-66.02526856
8847,LATAM,South America,18.26036263,-66.37050629
57929,LATAM,South America,18.21931267,-66.37059021
53505,LATAM,Central America,18.27332115,-66.37055206
55636,LATAM,South America,18.28800392,-66.37052155
57128,LATAM,Central America,18.20149422,-66.37060547
8728,LATAM,South America,18.23152924,-66.37050629
1105,LATAM,Caribbean,18.21571159,-66.37055969
1797,LATAM,Central America,18.29089546,-66.37055206
1634,LATAM,Central America,18.38011932,-66.18312836
53576,LATAM,Central America,18.27515984,-66.37052918
10113,LATAM,South America,18.2150116,-66.37063599
6176,LATAM,Central America,18.28710365,-66.37055206
60460,LATAM,Caribbean,18.22939873,-66.37059784
580,LATAM,Central America,18.26259232,-66.37062836
56244,LATAM,Caribbean,18.2241478,-66.0471344
6522,LATAM,South America,18.21200752,-66.37059021
58298,LATAM,South America,18.46923065,-66.727211
3625,LATAM,Central America,18.2133503,-66.37057495
52321,LATAM,Caribbean,18.27620125,-66.3706131
58896,LATAM,Caribbean,18.44484711,-66.38641357
5919,LATAM,South America,18.25338554,-66.37062073
52772,LATAM,South America,18.35900879,-66.07815552
9063,LATAM,Central America,18.24739647,-66.37052918
61419,LATAM,South America,18.23075676,-66.37062073
5919,LATAM,South America,18.25338554,-66.37062073
27742,Pacific Asia,South Asia,18.20134735,-66.37060547
24453,Pacific Asia,Eastern Asia,18.28247643,-66.3706131
31145,Pacific Asia,Oceania,18.29255867,-66.37062073
30802,Pacific Asia,Oceania,18.23379898,-66.37056732
25875,Pacific Asia,Eastern Asia,18.28480911,-66.3706131
30589,Pacific Asia,Oceania,18.26480103,-66.37057495
20931,Pacific Asia,Southeast Asia,18.28333664,-66.3705368
45646,Pacific Asia,West Asia,18.20988464,-66.37062073
29731,Pacific Asia,Southeast Asia,18.27076912,-66.37062836
42777,Pacific Asia,West Asia,18.22725487,-66.37063599
23886,Pacific Asia,Southeast Asia,18.20970345,-66.37059021
43561,Pacific Asia,South Asia,18.28375816,-66.37057495
47846,Pacific Asia,West Asia,18.22048569,-66.3706131
21192,Pacific Asia,South Asia,18.20371819,-66.37052155
23156,Pacific Asia,Southeast Asia,18.21478081,-66.37056732
22811,Pacific Asia,Eastern Asia,18.26423073,-66.37058258
25418,Pacific Asia,Oceania,18.2421093,-66.37052155
47092,Pacific Asia,West Asia,18.29685593,-66.37057495
42658,Pacific Asia,West Asia,18.38596916,-66.0940094
23494,Pacific Asia,South Asia,18.25239372,-66.37055206
27316,Pacific Asia,Eastern Asia,18.26480103,-66.37057495
20931,Pacific Asia,Southeast Asia,18.28333664,-66.3705368
27555,Pacific Asia,Southeast Asia,18.33710861,-66.99221802
28657,Pacific Asia,Oceania,18.23619652,-66.37049866
47011,Pacific Asia,West Asia,18.22288513,-66.37058258
47846,Pacific Asia,West Asia,18.22048569,-66.3706131
21973,Pacific Asia,Eastern Asia,18.24063492,-66.37050629
50226,Pacific Asia,West Asia,18.22028542,-66.37062836
44617,Pacific Asia,West Asia,18.2725296,-66.37059784
21196,Pacific Asia,Eastern Asia,18.27444458,-66.37059021
21193,Pacific Asia,Eastern Asia,18.20542717,-66.37052918
26073,Pacific Asia,Southeast Asia,18.24677658,-66.37056732
44425,Africa,North Africa,40.74559021,-73.97927856
49570,Africa,West Africa,33.4926796,-112.2088623
42099,Africa,North Africa,44.05007172,-123.1093521
47731,Africa,West Africa,33.78982544,-118.1819992
46062,Africa,North Africa,42.17575073,-88.32157135
44938,Africa,North Africa,39.64605331,-86.11961365
50688,Africa,West Africa,33.9598465,-118.3780823
49445,Africa,East Africa,34.13899231,-118.3884659
47938,Africa,North Africa,37.67551041,-122.0496826
45249,Africa,North Africa,39.26515198,-76.77284241
41874,Africa,North Africa,40.21802902,-77.1828537
41572,Africa,North Africa,40.56678009,-74.11734772
46062,Africa,North Africa,42.17575073,-88.32157135
41785,Africa,North Africa,33.88898468,-118.2071152
42971,Africa,North Africa,34.03212357,-84.51288605
44677,Africa,Central Africa,40.70602036,-74.08685303
43266,Africa,North Africa,33.8371048,-118.1900482
50688,Africa,West Africa,33.9598465,-118.3780823
47917,Africa,Central Africa,35.0965271,-90.06786346
48901,Africa,East Africa,28.08681297,-82.43898773
44265,Africa,Central Africa,41.85577774,-88.00856781
41590,Africa,East Africa,33.79024124,-118.2131653
45987,Africa,North Africa,40.66577148,-73.89246368
44452,Africa,North Africa,41.63562393,-70.93080139
49218,Africa,West Africa,41.50205994,-74.01177216
47840,Africa,North Africa,25.74613953,-80.39176178
47493,Africa,East Africa,40.24931717,-75.25538635
45987,Africa,North Africa,40.66577148,-73.89246368
41590,Africa,East Africa,33.79024124,-118.2131653
64274,Europe,Western Europe,33.95993424,-118.3780823
13298,Europe,Southern Europe,39.13785553,-76.81587219
62786,Europe,Western Europe,33.47337341,-112.1697769
13939,Europe,Southern Europe,33.87593842,-118.0005798
46864,Europe,Eastern Europe,39.27495956,-76.61506653
16590,Europe,Northern Europe,38.48671341,-121.459343
62840,Europe,Northern Europe,41.89535523,-87.72576141
66959,Europe,Western Europe,36.08757019,-79.88663483
63220,Europe,Western Europe,37.37883377,-121.8303375
19642,Europe,Western Europe,40.82476044,-73.94992065
65439,Europe,Western Europe,41.4828682,-81.77826691
62840,Europe,Northern Europe,41.89535523,-87.72576141
17363,Europe,Northern Europe,39.3985405,-84.55661774
13298,Europe,Southern Europe,39.13785553,-76.81587219
18237,Europe,Southern Europe,43.20556259,-123.3465195
66958,Europe,Northern Europe,37.66708756,-120.9958801
66764,Europe,Western Europe,40.73124313,-73.98880768
66764,Europe,Western Europe,40.73124313,-73.98880768
48193,Europe,Eastern Europe,41.63562393,-70.93080139
15231,Europe,Southern Europe,33.04647064,-117.2896729
10451,Europe,Western Europe,37.36024094,-121.8450699
10459,Europe,Western Europe,43.21662521,-75.45603943
64222,Europe,Southern Europe,36.93397141,-121.7434616
63907,Europe,Southern Europe,43.56052399,-116.3960342
19178,Europe,Southern Europe,29.86195946,-95.64417267
67046,Europe,Western Europe,34.12594605,-118.2910156
65312,Europe,Northern Europe,40.60237885,-73.95497131
16436,Europe,Southern Europe,42.07463837,-76.1240387
11822,Europe,Western Europe,37.32554245,-121.7993469
19528,Europe,Southern Europe,29.77441025,-95.74694824
49763,Europe,Eastern Europe,36.31933212,-119.2960815
16013,Europe,Northern Europe,34.12594605,-118.2910156
17347,Europe,Western Europe,34.69703293,-118.0883026
19496,Europe,Western Europe,39.9602356,-76.67675781
62789,Europe,Western Europe,33.64781952,-112.0518799
11674,Europe,Western Europe,34.58764267,-120.4081879
67866,Europe,Southern Europe,25.77437019,-80.19377899
13599,Europe,Western Europe,39.95479965,-76.75787354
10384,Europe,Northern Europe,41.28277206,-112.1233444
63115,Europe,Western Europe,35.81178284,-78.5975647
63516,Europe,Western Europe,36.85530472,-76.1946106
62086,Europe,Northern Europe,33.10355759,-117.2678757
62817,Europe,Southern Europe,33.97114563,-117.9650879
10856,Europe,Northern Europe,40.7615242,-74.03826904
14685,Europe,Western Europe,25.97953987,-80.19422913
66229,Europe,Western Europe,41.7258606,-88.06419373
14924,Europe,Western Europe,40.4853096,-87.05938721
49839,Europe,Western Europe,40.76861954,-73.90949249
12393,Europe,Southern Europe,45.5898819,-122.7153473
65898,Europe,Western Europe,37.37883377,-121.8303375
64599,Europe,Southern Europe,37.62722778,-77.32672882
65370,Europe,Western Europe,26.16252518,-97.98887634
19732,Europe,Southern Europe,40.70798492,-73.78303528
67549,Europe,Western Europe,40.52737045,-81.26895905
67549,Europe,Western Europe,40.52737045,-81.26895905
67866,Europe,Southern Europe,25.77437019,-80.19377899
67275,Europe,Western Europe,32.9131012,-96.73959351
46863,Europe,Eastern Europe,33.97483063,-118.1829376
62306,Europe,Northern Europe,45.44815064,-122.7694931
10451,Europe,Western Europe,37.36024094,-121.8450699
18213,Europe,Western Europe,32.79521942,-117.2376556
16863,Europe,Western Europe,33.9031601,-117.9898758
24764,Pacific Asia,Eastern Asia,34.11491013,-118.2400131
21522,Pacific Asia,Eastern Asia,41.74866486,-87.66320038
26670,Pacific Asia,Eastern Asia,42.42877197,-82.98252869
21971,Pacific Asia,Eastern Asia,45.78831101,-108.5594101
76849,Pacific Asia,Eastern Asia,40.77699661,-74.03401947
27357,Pacific Asia,Oceania,33.62104797,-117.6759186
29283,Pacific Asia,Oceania,33.81022644,-84.41808319
30724,Pacific Asia,Oceania,40.71546173,-73.99006653
74454,Pacific Asia,South Asia,39.32117081,-76.61475372
24558,Pacific Asia,South Asia,41.3469696,-81.82631683
24230,Pacific Asia,Southeast Asia,42.9666214,-78.74194336
26821,Pacific Asia,Southeast Asia,21.30562019,-157.8386993
23211,Pacific Asia,Southeast Asia,41.8947525,-87.74337769
21868,Pacific Asia,Southeast Asia,43.09559631,-89.35118866
47009,Pacific Asia,West Asia,33.68896103,-117.9957428
42271,Pacific Asia,Central Asia,37.67061997,-122.4532928
50628,Pacific Asia,Central Asia,40.03124619,-75.18191528
24764,Pacific Asia,Eastern Asia,34.11491013,-118.2400131
21907,Pacific Asia,Eastern Asia,26.11803436,-80.18949127
72442,Pacific Asia,Oceania,36.24799728,-115.0415192
27357,Pacific Asia,Oceania,33.62104797,-117.6759186
21966,Pacific Asia,Oceania,39.49591446,-98.98998261
31169,Pacific Asia,Oceania,42.72396851,-71.18476868
21906,Pacific Asia,South Asia,33.64226151,-117.9133224
72460,Pacific Asia,South Asia,41.75909424,-87.56176758
26861,Pacific Asia,South Asia,39.13689041,-76.62719727
76992,Pacific Asia,South Asia,39.31198883,-84.49658966
22792,Pacific Asia,Southeast Asia,34.06787491,-117.9273758
24438,Pacific Asia,Southeast Asia,26.11803436,-80.18949127
27957,Pacific Asia,Southeast Asia,33.71007919,-84.11247253
26821,Pacific Asia,Southeast Asia,21.30562019,-157.8386993
21868,Pacific Asia,Southeast Asia,43.09559631,-89.35118866
47899,Pacific Asia,West Asia,44.95698166,-93.06536865
27918,Pacific Asia,Eastern Asia,35.93829727,-118.9438477
22900,Pacific Asia,Oceania,33.57873154,-112.266098
30997,Pacific Asia,Oceania,32.66745758,-117.0288773
26183,Pacific Asia,Oceania,34.26791382,-118.6712112
24314,Pacific Asia,Oceania,21.30562019,-157.8386993
21267,Pacific Asia,Oceania,41.88341522,-88.19973755
31169,Pacific Asia,Oceania,42.72396851,-71.18476868
30712,Pacific Asia,Oceania,39.94662857,-75.21822357
27207,Pacific Asia,Oceania,26.20558739,-98.23548889
76847,Pacific Asia,Oceania,34.0816536,-118.1783524
21906,Pacific Asia,South Asia,33.64226151,-117.9133224
21407,Pacific Asia,South Asia,41.55160904,-88.12562561
25050,Pacific Asia,South Asia,25.90687752,-97.49913788
24438,Pacific Asia,Southeast Asia,26.11803436,-80.18949127
23807,Pacific Asia,Southeast Asia,39.04636002,-76.98272705
21349,Pacific Asia,Southeast Asia,41.86906815,-71.39208221
22224,Pacific Asia,Southeast Asia,35.68884659,-86.81004334
49806,Pacific Asia,West Asia,38.90581513,-104.7751541
47044,Pacific Asia,West Asia,33.72333527,-117.9960556
41676,Pacific Asia,West Asia,35.3078804,-119.2523956
49598,Pacific Asia,West Asia,42.23906326,-71.00604248
42130,Pacific Asia,Central Asia,29.38037109,-98.6422348
26036,Pacific Asia,Eastern Asia,42.45111084,-73.25260162
29746,Pacific Asia,Eastern Asia,33.75820923,-118.0019073
27457,Pacific Asia,Eastern Asia,34.01161575,-117.7281189
21309,Pacific Asia,Eastern Asia,41.89509964,-87.73982239
23267,Pacific Asia,Eastern Asia,40.84625626,-73.84725189
23706,Pacific Asia,Oceania,40.7018013,-83.07437134
27729,Pacific Asia,Oceania,34.23563004,-118.4847031
30519,Pacific Asia,Oceania,41.89603806,-87.67301941
21267,Pacific Asia,Oceania,41.88341522,-88.19973755
30658,Pacific Asia,Oceania,38.77223587,-97.61299133
30323,Pacific Asia,Oceania,38.97014999,-76.9909668
30712,Pacific Asia,Oceania,39.94662857,-75.21822357
30044,Pacific Asia,Oceania,32.84292221,-97.22615814
74194,Pacific Asia,South Asia,42.33480835,-74.93064117
72458,Pacific Asia,South Asia,26.11927223,-80.18818665
25050,Pacific Asia,South Asia,25.90687752,-97.49913788
74451,Pacific Asia,Southeast Asia,41.52561569,-88.40119934
22297,Pacific Asia,Southeast Asia,34.02827454,-118.2391357
24552,Pacific Asia,Southeast Asia,37.49027634,-121.9271088
44706,Pacific Asia,West Asia,41.23169327,-81.84801483
48950,Pacific Asia,West Asia,34.03303146,-117.6386414
47600,Pacific Asia,West Asia,34.06787491,-117.9273758
47044,Pacific Asia,West Asia,33.72333527,-117.9960556
43257,Pacific Asia,West Asia,33.21295548,-117.2749176
49888,Pacific Asia,West Asia,32.52082825,-84.88657379
42130,Pacific Asia,Central Asia,29.38037109,-98.6422348
24752,Pacific Asia,Eastern Asia,38.11615372,-121.3949966
24548,Pacific Asia,Eastern Asia,34.04621506,-118.1860352
73906,Pacific Asia,Eastern Asia,41.50205994,-74.01177216
27729,Pacific Asia,Oceania,34.23563004,-118.4847031
28355,Pacific Asia,Oceania,26.21472931,-80.23004913
23456,Pacific Asia,Oceania,36.72526169,-119.7846375
74193,Pacific Asia,South Asia,37.44713593,-121.9091797
50466,Pacific Asia,South Asia,33.99020767,-117.9262314
50377,Pacific Asia,South Asia,43.02910233,-78.87342072
61855,Europe,Western Europe,33.89164734,-118.299408
67415,Europe,Northern Europe,30.49506187,-84.24580383
66794,Europe,Northern Europe,41.86019898,-87.76747131
17467,Europe,Northern Europe,44.0263443,-123.0935287
16419,Europe,Southern Europe,34.06435013,-118.437088
65249,Europe,Western Europe,33.93642426,-117.4205856
17449,Europe,Western Europe,35.70111466,-79.82025147
63803,Europe,Western Europe,43.8122406,-91.24485779
16969,Europe,Northern Europe,38.79660034,-90.34640503
16369,Europe,Western Europe,33.04647064,-117.2896729
66702,Europe,Western Europe,35.30461502,-119.0659714
10584,Europe,Western Europe,34.28066635,-119.2400665
17368,Europe,Western Europe,42.43708038,-76.48168945
20291,Europe,Western Europe,40.58441544,-74.15991974
14384,Europe,Western Europe,34.09960938,-118.3507385
64066,Europe,Southern Europe,40.60349274,-75.472435
67292,Europe,Western Europe,34.64638138,-120.4619675
65855,Europe,Western Europe,33.13901901,-117.0928192
64531,Europe,Western Europe,38.01199341,-122.1196899
19168,Europe,Western Europe,42.5804596,-83.15601349
16299,Europe,Northern Europe,38.72323608,-90.06681824
17228,Europe,Western Europe,36.19946671,-115.1088638
68289,Europe,Western Europe,38.86595917,-77.13325501
47509,Europe,Eastern Europe,43.01396942,-78.87906647
17211,Europe,Northern Europe,42.60966873,-83.16378784
64894,Europe,Western Europe,34.26791382,-118.6712112
67818,Europe,Western Europe,41.6280365,-70.92701721
16218,Europe,Southern Europe,33.41519928,-111.9199905
11391,Europe,Southern Europe,40.20003891,-77.24391937
17386,Europe,Southern Europe,32.77589798,-96.68588257
11968,Europe,Western Europe,38.54666138,-121.7412109
46305,Europe,Eastern Europe,40.67771912,-73.96311951
16218,Europe,Southern Europe,33.41519928,-111.9199905
19973,Europe,Western Europe,33.32296753,-111.8416901
15787,Europe,Western Europe,33.30039215,-111.8709564
11378,Europe,Western Europe,33.86329651,-117.9716263
62260,Europe,Western Europe,41.95449448,-87.65029144
11083,Europe,Western Europe,42.03330612,-88.29245758
65174,Europe,Western Europe,40.08877564,-75.2024765
44442,Europe,Eastern Europe,34.5802269,-118.0599518
42783,Europe,Eastern Europe,40.64059448,-73.97518921
64677,Europe,Southern Europe,43.02910233,-78.87342072
66219,Europe,Western Europe,21.28050232,-157.6785278
44816,Europe,Eastern Europe,40.67998123,-73.4734726
47002,Europe,Eastern Europe,47.30304337,-122.3528137
10502,Europe,Southern Europe,33.98764038,-118.2705536
63843,Europe,Western Europe,34.0816536,-118.1783524
62237,Europe,Western Europe,33.66559982,-117.8830566
13907,Europe,Western Europe,38.02914047,-121.8859177
63576,Europe,Southern Europe,40.72789002,-74.01309967
18448,Europe,Southern Europe,32.71303558,-96.69631958
17524,Europe,Western Europe,33.99481583,-118.3429413
19333,Europe,Western Europe,39.74662018,-104.8164368
64150,Europe,Northern Europe,40.24931717,-75.25538635
64920,Europe,Western Europe,39.81664658,-74.98467255
16378,Europe,Southern Europe,32.75856018,-117.0881882
67331,Europe,Western Europe,28.48579979,-81.30467224
67037,Europe,Western Europe,42.5804596,-83.15601349
63349,Europe,Western Europe,39.79224014,-76.73596191
19309,Europe,Western Europe,36.82411957,-76.12789154
49936,Europe,Eastern Europe,34.09960938,-118.3507385
11749,Europe,Southern Europe,36.05351639,-119.0251923
49936,Europe,Eastern Europe,34.09960938,-118.3507385
16767,Europe,Western Europe,33.53858185,-112.1873779
61664,Europe,Western Europe,33.9031601,-117.9898758
63512,Europe,Western Europe,41.95346451,-87.73246002
17726,Europe,Southern Europe,37.3288765,-121.8501511
12540,Europe,Northern Europe,33.66559982,-117.8830566
14100,Europe,Northern Europe,40.76157761,-73.97176361
16098,Europe,Southern Europe,41.99694061,-72.59446716
14660,Europe,Southern Europe,43.58177948,-116.3938828
41718,Europe,Western Europe,34.26791382,-118.6712112
64500,Europe,Western Europe,44.07599258,-120.9686584
10586,Europe,Western Europe,39.98654556,-75.1084671
45291,Europe,Eastern Europe,26.01622772,-97.55728912
15459,Europe,Southern Europe,34.06943131,-117.9799881
16093,Europe,Southern Europe,41.36125946,-82.11012268
10584,Europe,Western Europe,34.28066635,-119.2400665
61596,Europe,Western Europe,41.89517212,-87.73634338
68374,Europe,Western Europe,39.13785553,-76.81587219
50588,Europe,Eastern Europe,34.0086174,-117.7501831
42087,Europe,Eastern Europe,39.95473099,-75.20536804
13528,Europe,Northern Europe,34.2395134,-119.1972198
18135,Europe,Northern Europe,41.88359833,-88.10980988
15199,Europe,Northern Europe,40.7571907,-74.02506256
68369,Europe,Western Europe,35.18754196,-101.8676224
46859,Europe,Eastern Europe,34.26791382,-118.6712112
63992,Europe,Northern Europe,33.04647064,-117.2896729
16969,Europe,Northern Europe,38.79660034,-90.34640503
18120,Europe,Southern Europe,40.04056168,-74.15887451
14544,Europe,Western Europe,21.30562019,-157.8386993
13991,Europe,Western Europe,41.89614868,-87.67932892
906,LATAM,South America,38.49541855,-121.479187
5479,LATAM,Caribbean,38.74266434,-76.9917984
51396,LATAM,Central America,33.85414505,-118.191597
10116,LATAM,South America,42.20660782,-83.1534729
1756,LATAM,Central America,40.75481033,-74.1746521
10014,LATAM,South America,40.63687897,-73.94221497
1991,LATAM,Central America,21.45325851,-158.0102234
52533,LATAM,Central America,40.73928452,-73.99893189
52533,LATAM,Central America,40.73928452,-73.99893189
2332,LATAM,Central America,40.66544724,-73.94540405
10276,LATAM,South America,39.27096558,-84.272995
2911,LATAM,South America,40.13446808,-87.610672
53568,LATAM,South America,44.72552109,-93.20613098
53568,LATAM,South America,44.72552109,-93.20613098
25688,Pacific Asia,Eastern Asia,33.3060379,-111.8926315
48954,Pacific Asia,West Asia,21.33713913,-158.0259857
25688,Pacific Asia,Eastern Asia,33.3060379,-111.8926315
47743,Pacific Asia,West Asia,43.97969818,-88.53061676
45339,Pacific Asia,West Asia,39.32382965,-84.46369171
43521,Pacific Asia,Central Asia,40.21145248,-77.0072937
22468,Pacific Asia,Southeast Asia,34.26791382,-118.6712112
29880,Pacific Asia,Southeast Asia,30.61235046,-92.12638855
