Order Id,Category Id,Category Name,Department Id,Department Name,Order Item Cardprod Id,Order Item Id,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Status
5712,40,Accessories,6,Outdoors,905,14229,905,40,,http://images.acmesports.sports/Team+Golf+Texas+Longhorns+Putter+Grip,Team Golf Texas Longhorns Putter Grip,0
9309,36,Golf Balls,6,Outdoors,804,23226,804,36,,http://images.acmesports.sports/Glove+It+Women%27s+Imperial+Golf+Glove,Glove It Women's Imperial Golf Glove,0
8095,37,Electronics,6,Outdoors,822,20211,822,37,,http://images.acmesports.sports/Titleist+Pro+V1x+High+Numbers+Golf+Balls,Titleist Pro V1x High Numbers Golf Balls,0
75892,73,Sporting Goods,2,Fitness,1360,179207,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75891,73,Sporting Goods,2,Fitness,1360,179206,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75890,73,Sporting Goods,2,Fitness,1360,179205,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75889,73,Sporting Goods,2,Fitness,1360,179204,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75888,73,Sporting Goods,2,Fitness,1360,179203,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75887,73,Sporting Goods,2,Fitness,1360,179202,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75886,73,Sporting Goods,2,Fitness,1360,179201,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75885,73,Sporting Goods,2,Fitness,1360,179200,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75884,73,Sporting Goods,2,Fitness,1360,179199,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75883,73,Sporting Goods,2,Fitness,1360,179198,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75882,73,Sporting Goods,2,Fitness,1360,179197,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75881,73,Sporting Goods,2,Fitness,1360,179196,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75880,73,Sporting Goods,2,Fitness,1360,179195,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75879,73,Sporting Goods,2,Fitness,1360,179194,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75878,73,Sporting Goods,2,Fitness,1360,179193,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75877,73,Sporting Goods,2,Fitness,1360,179192,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75876,73,Sporting Goods,2,Fitness,1360,179191,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75875,73,Sporting Goods,2,Fitness,1360,179190,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75874,73,Sporting Goods,2,Fitness,1360,179189,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75873,73,Sporting Goods,2,Fitness,1360,179188,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75872,73,Sporting Goods,2,Fitness,1360,179187,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75871,73,Sporting Goods,2,Fitness,1360,179186,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75870,73,Sporting Goods,2,Fitness,1360,179185,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75869,73,Sporting Goods,2,Fitness,1360,179184,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75868,73,Sporting Goods,2,Fitness,1360,179183,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75867,73,Sporting Goods,2,Fitness,1360,179182,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75866,73,Sporting Goods,2,Fitness,1360,179181,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75865,73,Sporting Goods,2,Fitness,1360,179180,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75864,73,Sporting Goods,2,Fitness,1360,179179,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75863,73,Sporting Goods,2,Fitness,1360,179178,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75862,73,Sporting Goods,2,Fitness,1360,179177,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75861,73,Sporting Goods,2,Fitness,1360,179176,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75860,73,Sporting Goods,2,Fitness,1360,179175,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75859,73,Sporting Goods,2,Fitness,1360,179174,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75858,73,Sporting Goods,2,Fitness,1360,179173,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75857,73,Sporting Goods,2,Fitness,1360,179172,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75856,73,Sporting Goods,2,Fitness,1360,179171,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75855,73,Sporting Goods,2,Fitness,1360,179170,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75854,73,Sporting Goods,2,Fitness,1360,179169,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75853,73,Sporting Goods,2,Fitness,1360,179168,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75852,73,Sporting Goods,2,Fitness,1360,179167,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75851,73,Sporting Goods,2,Fitness,1360,179166,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75850,73,Sporting Goods,2,Fitness,1360,179165,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75849,73,Sporting Goods,2,Fitness,1360,179164,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75848,73,Sporting Goods,2,Fitness,1360,179163,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75847,73,Sporting Goods,2,Fitness,1360,179162,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75846,73,Sporting Goods,2,Fitness,1360,179161,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75845,73,Sporting Goods,2,Fitness,1360,179160,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75844,73,Sporting Goods,2,Fitness,1360,179159,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75843,73,Sporting Goods,2,Fitness,1360,179158,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75842,73,Sporting Goods,2,Fitness,1360,179157,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75841,73,Sporting Goods,2,Fitness,1360,179156,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75840,73,Sporting Goods,2,Fitness,1360,179155,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75839,73,Sporting Goods,2,Fitness,1360,179154,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75838,73,Sporting Goods,2,Fitness,1360,179153,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75837,73,Sporting Goods,2,Fitness,1360,179152,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75836,73,Sporting Goods,2,Fitness,1360,179151,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75835,73,Sporting Goods,2,Fitness,1360,179150,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75834,73,Sporting Goods,2,Fitness,1360,179149,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75833,73,Sporting Goods,2,Fitness,1360,179148,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75832,73,Sporting Goods,2,Fitness,1360,179147,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75831,73,Sporting Goods,2,Fitness,1360,179146,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75830,73,Sporting Goods,2,Fitness,1360,179145,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75829,73,Sporting Goods,2,Fitness,1360,179144,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75828,73,Sporting Goods,2,Fitness,1360,179143,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75827,73,Sporting Goods,2,Fitness,1360,179142,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75826,73,Sporting Goods,2,Fitness,1360,179141,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75825,73,Sporting Goods,2,Fitness,1360,179140,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75824,73,Sporting Goods,2,Fitness,1360,179139,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75823,73,Sporting Goods,2,Fitness,1360,179138,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75822,73,Sporting Goods,2,Fitness,1360,179137,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75821,73,Sporting Goods,2,Fitness,1360,179136,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75820,73,Sporting Goods,2,Fitness,1360,179135,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75819,73,Sporting Goods,2,Fitness,1360,179134,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75818,73,Sporting Goods,2,Fitness,1360,179133,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75817,73,Sporting Goods,2,Fitness,1360,179132,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75816,73,Sporting Goods,2,Fitness,1360,179131,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75815,73,Sporting Goods,2,Fitness,1360,179130,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75814,73,Sporting Goods,2,Fitness,1360,179129,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75813,73,Sporting Goods,2,Fitness,1360,179128,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75812,73,Sporting Goods,2,Fitness,1360,179127,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75811,73,Sporting Goods,2,Fitness,1360,179126,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75810,73,Sporting Goods,2,Fitness,1360,179125,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75809,73,Sporting Goods,2,Fitness,1360,179124,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75808,73,Sporting Goods,2,Fitness,1360,179123,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75807,73,Sporting Goods,2,Fitness,1360,179122,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75806,73,Sporting Goods,2,Fitness,1360,179121,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75805,73,Sporting Goods,2,Fitness,1360,179120,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75804,73,Sporting Goods,2,Fitness,1360,179119,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75803,73,Sporting Goods,2,Fitness,1360,179118,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75802,73,Sporting Goods,2,Fitness,1360,179117,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75801,73,Sporting Goods,2,Fitness,1360,179116,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75800,73,Sporting Goods,2,Fitness,1360,179115,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75799,73,Sporting Goods,2,Fitness,1360,179114,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75798,73,Sporting Goods,2,Fitness,1360,179113,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
75797,73,Sporting Goods,2,Fitness,1360,179112,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,0
5895,24,Women's Apparel,5,Golf,502,14667,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
3130,24,Women's Apparel,5,Golf,502,7792,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
49521,9,Cardio Equipment,3,Footwear,191,123770,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,0
30305,29,Shop By Sport,5,Golf,627,75732,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,0
50054,9,Cardio Equipment,3,Footwear,191,125134,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,0
27772,17,Cleats,4,Apparel,365,69517,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
47752,17,Cleats,4,Apparel,365,119406,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
31296,17,Cleats,4,Apparel,365,78230,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
22076,17,Cleats,4,Apparel,365,55227,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
25665,17,Cleats,4,Apparel,365,64279,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
31296,24,Women's Apparel,5,Golf,502,78229,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
22819,29,Shop By Sport,5,Golf,627,57115,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,0
27099,41,Trade-In,6,Outdoors,917,67904,917,41,,http://images.acmesports.sports/Glove+It+Women%27s+Mod+Oval+3-Zip+Carry+All+Golf+Bag,Glove It Women's Mod Oval 3-Zip Carry All Gol,0
28292,41,Trade-In,6,Outdoors,924,70772,924,41,,http://images.acmesports.sports/Glove+It+Urban+Brick+Golf+Towel,Glove It Urban Brick Golf Towel,0
39159,17,Cleats,4,Apparel,365,97738,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
32090,6,Tennis & Racquet,2,Fitness,116,80251,116,6,,http://images.acmesports.sports/Nike+Men%27s+Comfort+2+Slide,Nike Men's Comfort 2 Slide,0
34631,9,Cardio Equipment,3,Footwear,191,86490,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,0
37669,9,Cardio Equipment,3,Footwear,191,94024,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,0
37669,17,Cleats,4,Apparel,365,94022,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
34773,24,Women's Apparel,5,Golf,502,86867,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
40085,24,Women's Apparel,5,Golf,502,100038,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
47262,9,Cardio Equipment,3,Footwear,191,118161,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,0
44771,37,Electronics,6,Outdoors,835,111824,835,37,,http://images.acmesports.sports/Bridgestone+e6+Straight+Distance+NFL+Carolina+Panthers+Golf...,Bridgestone e6 Straight Distance NFL Carolina,0
13890,9,Cardio Equipment,3,Footwear,191,34783,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,0
17071,13,Electronics,3,Footwear,276,42688,276,13,,http://images.acmesports.sports/Under+Armour+Women%27s+Ignite+Slide,Under Armour Women's Ignite Slide,0
11321,9,Cardio Equipment,3,Footwear,191,28304,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,0
64813,17,Cleats,4,Apparel,365,162010,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
17162,17,Cleats,4,Apparel,365,42917,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
12827,17,Cleats,4,Apparel,365,32070,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
11936,24,Women's Apparel,5,Golf,502,29833,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
68337,29,Shop By Sport,5,Golf,627,170841,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,0
45746,24,Women's Apparel,5,Golf,502,114342,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
64813,24,Women's Apparel,5,Golf,502,162011,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
13736,24,Women's Apparel,5,Golf,502,34400,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
49622,29,Shop By Sport,5,Golf,627,124032,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,0
19444,24,Women's Apparel,5,Golf,502,48596,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
63936,29,Shop By Sport,5,Golf,627,159827,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,0
49622,40,Accessories,6,Outdoors,893,124029,893,40,,http://images.acmesports.sports/Team+Golf+Pittsburgh+Steelers+Putter+Grip,Team Golf Pittsburgh Steelers Putter Grip,0
51911,9,Cardio Equipment,3,Footwear,191,129710,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,0
58239,9,Cardio Equipment,3,Footwear,191,145723,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,0
56678,9,Cardio Equipment,3,Footwear,191,141753,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,0
53202,17,Cleats,4,Apparel,365,132933,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
58738,17,Cleats,4,Apparel,365,147023,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
56260,17,Cleats,4,Apparel,365,140708,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
5042,24,Women's Apparel,5,Golf,502,12615,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
53202,29,Shop By Sport,5,Golf,627,132934,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,0
55511,24,Women's Apparel,5,Golf,502,138833,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
54128,37,Electronics,6,Outdoors,823,135348,823,37,,http://images.acmesports.sports/Titleist+Pro+V1x+High+Numbers+Personalized+Golf+Balls,Titleist Pro V1x High Numbers Personalized Go,0
21244,40,Accessories,6,Outdoors,885,53138,885,40,,http://images.acmesports.sports/Team+Golf+St.+Louis+Cardinals+Putter+Grip,Team Golf St. Louis Cardinals Putter Grip,0
47752,17,Cleats,4,Apparel,365,119407,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
31239,17,Cleats,4,Apparel,365,78074,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
45772,17,Cleats,4,Apparel,365,114415,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
24661,29,Shop By Sport,5,Golf,627,61755,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,0
50054,24,Women's Apparel,5,Golf,502,125133,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
22924,29,Shop By Sport,5,Golf,627,57384,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,0
21902,24,Women's Apparel,5,Golf,502,54783,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
21534,29,Shop By Sport,5,Golf,627,53838,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,0
45461,24,Women's Apparel,5,Golf,502,113596,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
24160,40,Accessories,6,Outdoors,885,60432,885,40,,http://images.acmesports.sports/Team+Golf+St.+Louis+Cardinals+Putter+Grip,Team Golf St. Louis Cardinals Putter Grip,0
39159,24,Women's Apparel,5,Golf,502,97737,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
32102,13,Electronics,3,Footwear,282,80279,282,13,,http://images.acmesports.sports/Under+Armour+Women%27s+Ignite+PIP+VI+Slide,Under Armour Women's Ignite PIP VI Slide,0
37763,17,Cleats,4,Apparel,365,94239,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
37867,17,Cleats,4,Apparel,365,94512,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
31905,17,Cleats,4,Apparel,365,79729,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
36269,17,Cleats,4,Apparel,365,90567,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
37867,17,Cleats,4,Apparel,365,94509,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
40085,29,Shop By Sport,5,Golf,627,100039,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,0
40085,24,Women's Apparel,5,Golf,502,100036,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
48374,9,Cardio Equipment,3,Footwear,191,120988,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,0
48434,24,Women's Apparel,5,Golf,502,121133,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
17719,9,Cardio Equipment,3,Footwear,191,44274,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,0
15766,9,Cardio Equipment,3,Footwear,191,39413,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,0
12179,17,Cleats,4,Apparel,365,30449,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
66275,17,Cleats,4,Apparel,365,165672,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
13140,17,Cleats,4,Apparel,365,32869,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
16444,17,Cleats,4,Apparel,365,41061,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,0
15766,26,Girls' Apparel,5,Golf,572,39411,572,26,,http://images.acmesports.sports/TYR+Boys%27+Team+Digi+Jammer,TYR Boys' Team Digi Jammer,0
65030,24,Women's Apparel,5,Golf,502,162550,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
14454,24,Women's Apparel,5,Golf,502,36153,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
13736,24,Women's Apparel,5,Golf,502,34403,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
67979,29,Shop By Sport,5,Golf,627,169947,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,0
65030,24,Women's Apparel,5,Golf,502,162549,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
66275,24,Women's Apparel,5,Golf,502,165673,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
65264,24,Women's Apparel,5,Golf,502,163099,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,0
